right_db,left_db,RT,choice
22.0,18.0,0.564453125,1.0
20.5,19.5,0.6279296875,-1.0
18.0,22.0,0.1552734375,-1.0
20.5,19.5,0.275390625,1.0
21.0,19.0,0.6298828125,1.0
16.0,24.0,0.1591796875,-1.0
22.0,18.0,0.7529296875,1.0
20.5,19.5,0.3662109375,-1.0
24.0,16.0,0.20703125,1.0
21.0,19.0,0.435546875,-1.0
19.0,21.0,0.2919921875,1.0
20.5,19.5,0.296875,1.0
19.5,20.5,0.0927734375,-1.0
19.5,20.5,0.125,-1.0
21.0,19.0,0.544921875,1.0
20.5,19.5,0.23046875,1.0
19.5,20.5,0.142578125,-1.0
19.0,21.0,0.6689453125,-1.0
20.5,19.5,0.291015625,-1.0
20.5,19.5,0.359375,1.0
16.0,24.0,0.169921875,-1.0
19.5,20.5,0.4951171875,1.0
28.0,12.0,0.2490234375,1.0
12.0,28.0,0.15234375,-1.0
18.0,22.0,0.255859375,-1.0
21.0,19.0,0.4140625,1.0
19.5,20.5,0.4130859375,1.0
28.0,12.0,0.048828125,1.0
24.0,16.0,0.3916015625,1.0
19.0,21.0,0.205078125,-1.0
18.0,22.0,0.5654296875,-1.0
18.0,22.0,0.2666015625,-1.0
19.0,21.0,0.1494140625,-1.0
20.5,19.5,0.513671875,-1.0
19.5,20.5,0.2373046875,-1.0
24.0,16.0,0.2646484375,-1.0
18.0,22.0,0.2705078125,-1.0
12.0,28.0,0.24609375,-1.0
21.0,19.0,0.2880859375,-1.0
20.5,19.5,0.2626953125,1.0
16.0,24.0,0.3857421875,-1.0
19.5,20.5,0.5693359375,-1.0
22.0,18.0,0.1689453125,-1.0
24.0,16.0,0.466796875,1.0
12.0,28.0,0.1669921875,-1.0
16.0,24.0,0.171875,-1.0
20.5,19.5,0.59765625,-1.0
28.0,12.0,0.1064453125,1.0
21.0,19.0,0.306640625,1.0
24.0,16.0,0.0791015625,1.0
18.0,22.0,0.2158203125,-1.0
19.0,21.0,0.1650390625,-1.0
12.0,28.0,0.1337890625,-1.0
19.0,21.0,0.16796875,-1.0
21.0,19.0,0.537109375,1.0
16.0,24.0,0.3662109375,-1.0
20.5,19.5,0.83984375,-1.0
22.0,18.0,0.142578125,1.0
24.0,16.0,0.33984375,1.0
16.0,24.0,0.330078125,-1.0
28.0,12.0,0.3046875,1.0
24.0,16.0,0.271484375,1.0
19.0,21.0,0.1884765625,-1.0
12.0,28.0,0.3095703125,-1.0
18.0,22.0,0.0458984375,-1.0
20.5,19.5,0.435546875,1.0
19.0,21.0,0.9697265625,1.0
19.5,20.5,0.3623046875,1.0
20.5,19.5,0.583984375,1.0
19.0,21.0,0.2177734375,-1.0
19.5,20.5,0.3525390625,-1.0
12.0,28.0,0.177734375,-1.0
24.0,16.0,0.212890625,1.0
18.0,22.0,0.2646484375,1.0
22.0,18.0,0.6953125,-1.0
19.0,21.0,0.3974609375,1.0
19.0,21.0,0.248046875,-1.0
20.5,19.5,0.14453125,-1.0
24.0,16.0,0.53515625,1.0
20.5,19.5,0.20703125,1.0
24.0,16.0,0.16015625,1.0
19.5,20.5,0.4931640625,-1.0
24.0,16.0,0.470703125,1.0
21.0,19.0,0.1923828125,-1.0
16.0,24.0,0.044921875,-1.0
19.5,20.5,0.15625,-1.0
12.0,28.0,0.1484375,-1.0
22.0,18.0,0.2578125,-1.0
28.0,12.0,0.2490234375,1.0
24.0,16.0,0.19140625,1.0
20.5,19.5,0.498046875,1.0
19.5,20.5,0.6943359375,-1.0
12.0,28.0,0.103515625,-1.0
16.0,24.0,0.1728515625,-1.0
19.0,21.0,0.29296875,-1.0
20.5,19.5,0.6640625,-1.0
18.0,22.0,0.5478515625,-1.0
19.5,20.5,0.1962890625,1.0
16.0,24.0,0.1748046875,-1.0
28.0,12.0,0.2373046875,1.0
12.0,28.0,0.1044921875,-1.0
20.5,19.5,0.7705078125,-1.0
22.0,18.0,0.33984375,1.0
28.0,12.0,0.2236328125,1.0
19.0,21.0,0.2001953125,1.0
19.5,20.5,0.1533203125,-1.0
12.0,28.0,0.1650390625,-1.0
24.0,16.0,0.2099609375,1.0
22.0,18.0,0.3876953125,1.0
20.5,19.5,0.2373046875,1.0
18.0,22.0,0.6357421875,-1.0
19.0,21.0,0.4716796875,-1.0
18.0,22.0,0.251953125,-1.0
21.0,19.0,0.2021484375,-1.0
21.0,19.0,0.2724609375,1.0
22.0,18.0,0.1396484375,-1.0
19.5,20.5,0.0791015625,-1.0
12.0,28.0,0.134765625,-1.0
16.0,24.0,0.1220703125,-1.0
24.0,16.0,0.21875,1.0
20.5,19.5,0.19140625,-1.0
21.0,19.0,0.2978515625,1.0
19.5,20.5,0.08203125,-1.0
22.0,18.0,0.1669921875,-1.0
12.0,28.0,0.1318359375,-1.0
16.0,24.0,0.1494140625,-1.0
21.0,19.0,0.125,1.0
12.0,28.0,0.1083984375,-1.0
24.0,16.0,0.05859375,1.0
19.0,21.0,0.1806640625,1.0
19.5,20.5,0.203125,-1.0
12.0,28.0,0.154296875,-1.0
19.0,21.0,0.126953125,-1.0
16.0,24.0,0.1455078125,-1.0
24.0,16.0,0.1083984375,1.0
12.0,28.0,0.197265625,-1.0
19.5,20.5,0.1728515625,-1.0
19.0,21.0,0.3017578125,1.0
19.5,20.5,0.28125,-1.0
12.0,28.0,0.095703125,-1.0
28.0,12.0,0.2138671875,1.0
21.0,19.0,0.2666015625,1.0
24.0,16.0,0.076171875,1.0
28.0,12.0,0.1396484375,1.0
12.0,28.0,0.0986328125,-1.0
28.0,12.0,0.1201171875,1.0
20.5,19.5,0.2548828125,-1.0
19.5,20.5,0.1923828125,1.0
21.0,19.0,0.2255859375,1.0
19.0,21.0,0.1318359375,-1.0
12.0,28.0,0.1435546875,-1.0
20.5,19.5,0.267578125,-1.0
19.5,20.5,0.4306640625,-1.0
20.5,19.5,0.140625,-1.0
16.0,24.0,0.169921875,-1.0
18.0,22.0,0.1552734375,-1.0
19.5,20.5,0.16015625,-1.0
18.0,22.0,0.3046875,-1.0
21.0,19.0,0.6337890625,1.0
22.0,18.0,0.201171875,1.0
16.0,24.0,0.11328125,-1.0
20.5,19.5,0.3583984375,1.0
12.0,28.0,0.1416015625,-1.0
12.0,28.0,0.123046875,-1.0
19.0,21.0,0.1669921875,-1.0
16.0,24.0,0.1337890625,-1.0
24.0,16.0,0.24609375,1.0
18.0,22.0,0.3955078125,-1.0
28.0,12.0,0.1953125,1.0
19.0,21.0,0.166015625,-1.0
22.0,18.0,0.1435546875,1.0
28.0,12.0,0.240234375,1.0
12.0,28.0,0.16015625,-1.0
24.0,16.0,0.255859375,1.0
20.5,19.5,0.0166015625,-1.0
16.0,24.0,0.1689453125,-1.0
21.0,19.0,0.2080078125,-1.0
16.0,24.0,0.1552734375,-1.0
21.0,19.0,0.1708984375,1.0
20.5,19.5,0.353515625,1.0
18.0,22.0,0.30078125,-1.0
16.0,24.0,0.1201171875,-1.0
12.0,28.0,0.1533203125,-1.0
21.0,19.0,0.4541015625,-1.0
24.0,16.0,0.21484375,1.0
18.0,22.0,0.3369140625,-1.0
21.0,19.0,0.693359375,1.0
12.0,28.0,0.2080078125,-1.0
24.0,16.0,0.2841796875,1.0
18.0,22.0,0.2578125,-1.0
19.5,20.5,0.029296875,-1.0
24.0,16.0,0.109375,-1.0
16.0,24.0,0.1376953125,-1.0
28.0,12.0,0.14453125,1.0
16.0,24.0,0.08984375,-1.0
20.5,19.5,0.330078125,1.0
12.0,28.0,0.1201171875,-1.0
28.0,12.0,0.1142578125,1.0
24.0,16.0,0.1904296875,1.0
19.0,21.0,0.3037109375,-1.0
12.0,28.0,0.1220703125,-1.0
24.0,16.0,0.056640625,1.0
16.0,24.0,0.13671875,-1.0
21.0,19.0,0.015625,1.0
12.0,28.0,0.107421875,-1.0
19.0,21.0,0.45703125,-1.0
12.0,28.0,0.119140625,-1.0
19.0,21.0,0.3984375,-1.0
20.5,19.5,0.28125,-1.0
22.0,18.0,0.3271484375,1.0
19.5,20.5,0.302734375,-1.0
16.0,24.0,0.158203125,-1.0
24.0,16.0,0.30859375,1.0
20.5,19.5,0.142578125,-1.0
21.0,19.0,0.2578125,1.0
19.5,20.5,0.15234375,-1.0
28.0,12.0,0.197265625,1.0
19.0,21.0,0.19921875,-1.0
16.0,24.0,0.14453125,-1.0
19.0,21.0,0.2861328125,-1.0
19.5,20.5,0.40625,1.0
21.0,19.0,0.42578125,1.0
22.0,18.0,0.11328125,1.0
12.0,28.0,0.1044921875,-1.0
19.5,20.5,0.123046875,-1.0
21.0,19.0,0.44921875,1.0
18.0,22.0,0.1318359375,-1.0
20.5,19.5,0.322265625,1.0
16.0,24.0,0.12890625,-1.0
22.0,18.0,0.408203125,1.0
19.0,21.0,0.1708984375,-1.0
22.0,18.0,0.2880859375,1.0
28.0,12.0,0.189453125,1.0
16.0,24.0,0.21875,-1.0
21.0,19.0,0.1640625,-1.0
28.0,12.0,0.2158203125,1.0
18.0,22.0,0.408203125,-1.0
20.5,19.5,0.2265625,1.0
16.0,24.0,0.2734375,-1.0
22.0,18.0,0.2412109375,-1.0
22.0,18.0,0.2578125,1.0
24.0,16.0,0.2294921875,1.0
21.0,19.0,0.05859375,1.0
28.0,12.0,0.1298828125,1.0
16.0,24.0,0.1181640625,-1.0
28.0,12.0,0.1689453125,1.0
12.0,28.0,0.119140625,-1.0
28.0,12.0,0.251953125,1.0
19.0,21.0,0.1708984375,-1.0
24.0,16.0,0.263671875,1.0
21.0,19.0,0.4091796875,1.0
16.0,24.0,0.2158203125,-1.0
12.0,28.0,0.1240234375,-1.0
24.0,16.0,0.236328125,1.0
19.0,21.0,0.759765625,1.0
21.0,19.0,0.2802734375,1.0
20.5,19.5,0.3154296875,1.0
19.0,21.0,0.1494140625,-1.0
21.0,19.0,0.505859375,1.0
28.0,12.0,0.158203125,1.0
22.0,18.0,0.291015625,1.0
22.0,18.0,0.220703125,1.0
24.0,16.0,0.30859375,1.0
22.0,18.0,0.1728515625,1.0
19.0,21.0,0.23046875,-1.0
16.0,24.0,0.3251953125,-1.0
18.0,22.0,0.4921875,-1.0
19.5,20.5,0.2236328125,1.0
20.5,19.5,0.2255859375,1.0
24.0,16.0,0.171875,1.0
19.5,20.5,0.3349609375,1.0
21.0,19.0,0.0537109375,-1.0
20.5,19.5,0.4521484375,1.0
12.0,28.0,0.1123046875,-1.0
16.0,24.0,0.1259765625,-1.0
19.0,21.0,0.1884765625,1.0
12.0,28.0,0.130859375,-1.0
19.5,20.5,0.19921875,-1.0
28.0,12.0,0.1904296875,1.0
21.0,19.0,0.265625,1.0
16.0,24.0,0.1328125,-1.0
28.0,12.0,0.2080078125,1.0
18.0,22.0,0.208984375,-1.0
22.0,18.0,0.1962890625,1.0
19.0,21.0,0.25390625,-1.0
16.0,24.0,0.1484375,-1.0
18.0,22.0,0.3486328125,-1.0
16.0,24.0,0.1328125,-1.0
12.0,28.0,0.1298828125,-1.0
22.0,18.0,0.17578125,1.0
12.0,28.0,0.103515625,-1.0
19.5,20.5,0.0400390625,1.0
28.0,12.0,0.203125,1.0
22.0,18.0,0.29296875,1.0
18.0,22.0,0.33203125,-1.0
22.0,18.0,0.361328125,1.0
28.0,12.0,0.1376953125,1.0
12.0,28.0,0.087890625,-1.0
18.0,22.0,0.0302734375,1.0
24.0,16.0,0.271484375,1.0
20.5,19.5,0.5439453125,1.0
12.0,28.0,0.166015625,-1.0
16.0,24.0,0.45703125,-1.0
28.0,12.0,0.126953125,1.0
18.0,22.0,0.1787109375,-1.0
12.0,28.0,0.1103515625,-1.0
21.0,19.0,0.42578125,1.0
19.5,20.5,0.8251953125,1.0
20.5,19.5,0.2197265625,1.0
21.0,19.0,0.611328125,1.0
19.0,21.0,0.259765625,-1.0
28.0,12.0,0.2431640625,1.0
24.0,16.0,0.3203125,1.0
24.0,16.0,0.150390625,1.0
22.0,18.0,0.4951171875,1.0
20.5,19.5,0.357421875,1.0
19.0,21.0,0.1640625,-1.0
20.5,19.5,0.2978515625,-1.0
20.5,19.5,0.541015625,-1.0
19.5,20.5,0.470703125,-1.0
18.0,22.0,0.240234375,-1.0
28.0,12.0,0.3828125,1.0
20.5,19.5,0.2109375,-1.0
12.0,28.0,0.1318359375,-1.0
16.0,24.0,0.154296875,-1.0
12.0,28.0,0.1279296875,-1.0
28.0,12.0,0.2646484375,1.0
20.5,19.5,0.951171875,1.0
21.0,19.0,0.3369140625,1.0
18.0,22.0,0.5244140625,-1.0
28.0,12.0,0.181640625,1.0
19.0,21.0,0.716796875,-1.0
28.0,12.0,0.283203125,1.0
24.0,16.0,0.1337890625,1.0
19.5,20.5,0.328125,-1.0
19.5,20.5,0.265625,-1.0
18.0,22.0,0.162109375,-1.0
16.0,24.0,0.1435546875,-1.0
19.0,21.0,0.3515625,-1.0
19.0,21.0,0.1484375,-1.0
24.0,16.0,0.09375,1.0
21.0,19.0,0.203125,1.0
20.5,19.5,0.439453125,-1.0
22.0,18.0,0.177734375,-1.0
22.0,18.0,0.2880859375,-1.0
19.0,21.0,0.1083984375,-1.0
21.0,19.0,0.2119140625,1.0
12.0,28.0,0.2265625,-1.0
24.0,16.0,0.5400390625,1.0
28.0,12.0,0.25,1.0
19.5,20.5,0.158203125,-1.0
12.0,28.0,0.2236328125,-1.0
24.0,16.0,0.376953125,1.0
19.5,20.5,0.2568359375,-1.0
24.0,16.0,0.234375,1.0
18.0,22.0,0.27734375,-1.0
22.0,18.0,0.697265625,1.0
20.5,19.5,0.6142578125,-1.0
19.0,21.0,0.40234375,-1.0
21.0,19.0,0.453125,1.0
18.0,22.0,0.1630859375,-1.0
19.5,20.5,0.3251953125,1.0
28.0,12.0,0.255859375,1.0
18.0,22.0,0.470703125,-1.0
22.0,18.0,0.3232421875,1.0
24.0,16.0,0.2958984375,1.0
20.5,19.5,0.5888671875,1.0
21.0,19.0,0.150390625,1.0
28.0,12.0,0.1396484375,1.0
12.0,28.0,0.1162109375,-1.0
19.0,21.0,0.224609375,-1.0
12.0,28.0,0.138671875,-1.0
28.0,12.0,0.2353515625,1.0
24.0,16.0,0.150390625,1.0
18.0,22.0,0.1923828125,-1.0
18.0,22.0,0.3046875,-1.0
22.0,18.0,0.208984375,1.0
19.0,21.0,0.185546875,-1.0
20.5,19.5,0.958984375,1.0
21.0,19.0,0.330078125,-1.0
18.0,22.0,0.529296875,-1.0
22.0,18.0,0.2412109375,1.0
20.5,19.5,0.1982421875,-1.0
24.0,16.0,0.4462890625,1.0
16.0,24.0,0.2138671875,-1.0
28.0,12.0,0.1767578125,-1.0
16.0,24.0,0.2998046875,-1.0
22.0,18.0,0.5810546875,-1.0
21.0,19.0,0.330078125,1.0
12.0,28.0,0.28515625,-1.0
16.0,24.0,0.1201171875,-1.0
24.0,16.0,0.583984375,1.0
18.0,22.0,0.40234375,-1.0
28.0,12.0,0.361328125,1.0
24.0,16.0,0.201171875,1.0
19.0,21.0,0.1240234375,-1.0
24.0,16.0,0.294921875,1.0
12.0,28.0,0.501953125,-1.0
22.0,18.0,0.5869140625,1.0
21.0,19.0,0.2802734375,1.0
12.0,28.0,0.138671875,-1.0
20.5,19.5,0.078125,1.0
19.0,21.0,0.1611328125,-1.0
28.0,12.0,0.2978515625,1.0
21.0,19.0,0.0625,1.0
24.0,16.0,0.4052734375,1.0
12.0,28.0,0.126953125,-1.0
20.5,19.5,0.564453125,-1.0
19.0,21.0,0.1796875,-1.0
16.0,24.0,0.353515625,1.0
21.0,19.0,0.185546875,-1.0
18.0,22.0,0.123046875,-1.0
24.0,16.0,0.216796875,1.0
19.5,20.5,0.158203125,-1.0
18.0,22.0,0.1279296875,-1.0
18.0,22.0,0.1533203125,-1.0
22.0,18.0,0.205078125,1.0
19.0,21.0,0.142578125,-1.0
24.0,16.0,0.2861328125,1.0
18.0,22.0,0.212890625,-1.0
19.0,21.0,0.1630859375,-1.0
24.0,16.0,0.125,1.0
18.0,22.0,0.1318359375,-1.0
18.0,22.0,0.1591796875,-1.0
16.0,24.0,0.1279296875,-1.0
22.0,18.0,0.3076171875,1.0
20.5,19.5,0.2958984375,1.0
28.0,12.0,0.1884765625,1.0
16.0,24.0,0.345703125,-1.0
18.0,22.0,0.1416015625,-1.0
20.5,19.5,0.3046875,1.0
22.0,18.0,0.181640625,1.0
16.0,24.0,0.142578125,-1.0
24.0,16.0,0.1728515625,1.0
18.0,22.0,0.234375,-1.0
22.0,18.0,0.2890625,1.0
19.5,20.5,0.36328125,-1.0
19.0,21.0,0.392578125,1.0
19.5,20.5,0.1708984375,-1.0
22.0,18.0,0.3271484375,1.0
18.0,22.0,0.1474609375,-1.0
21.0,19.0,0.265625,-1.0
21.0,19.0,0.18359375,1.0
28.0,12.0,0.1923828125,1.0
24.0,16.0,0.287109375,1.0
12.0,28.0,0.1435546875,-1.0
19.5,20.5,0.3154296875,1.0
12.0,28.0,0.2509765625,-1.0
16.0,24.0,0.216796875,1.0
28.0,12.0,0.2041015625,1.0
12.0,28.0,0.2021484375,-1.0
19.0,21.0,0.2080078125,-1.0
16.0,24.0,0.279296875,-1.0
22.0,18.0,0.318359375,1.0
28.0,12.0,0.169921875,1.0
12.0,28.0,0.2509765625,-1.0
18.0,22.0,0.1787109375,-1.0
24.0,16.0,0.2353515625,1.0
19.5,20.5,0.2109375,-1.0
20.5,19.5,0.12109375,1.0
18.0,22.0,0.169921875,-1.0
12.0,28.0,0.3642578125,-1.0
24.0,16.0,0.3701171875,1.0
28.0,12.0,0.169921875,1.0
16.0,24.0,0.201171875,-1.0
18.0,22.0,0.18359375,-1.0
21.0,19.0,0.337890625,1.0
28.0,12.0,0.140625,1.0
22.0,18.0,0.203125,1.0
21.0,19.0,0.1708984375,1.0
24.0,16.0,0.224609375,1.0
19.5,20.5,0.189453125,-1.0
22.0,18.0,0.3046875,-1.0
28.0,12.0,0.2099609375,1.0
16.0,24.0,0.3330078125,-1.0
24.0,16.0,0.251953125,1.0
18.0,22.0,0.546875,-1.0
22.0,18.0,0.4189453125,1.0
24.0,16.0,0.076171875,-1.0
28.0,12.0,0.14453125,1.0
19.0,21.0,0.2216796875,-1.0
20.5,19.5,0.7333984375,1.0
18.0,22.0,0.25,1.0
19.5,20.5,0.17578125,1.0
22.0,18.0,0.4814453125,-1.0
16.0,24.0,0.119140625,-1.0
19.0,21.0,0.1201171875,-1.0
24.0,16.0,0.4287109375,1.0
12.0,28.0,0.185546875,-1.0
28.0,12.0,0.322265625,1.0
19.5,20.5,0.171875,-1.0
19.0,21.0,0.2275390625,-1.0
18.0,22.0,0.2041015625,-1.0
24.0,16.0,0.12890625,1.0
28.0,12.0,0.166015625,1.0
21.0,19.0,0.29296875,1.0
24.0,16.0,0.18359375,1.0
19.5,20.5,0.3359375,-1.0
12.0,28.0,0.126953125,-1.0
18.0,22.0,0.193359375,-1.0
16.0,24.0,0.3603515625,-1.0
19.5,20.5,0.794921875,1.0
16.0,24.0,0.166015625,-1.0
19.0,21.0,0.3671875,-1.0
12.0,28.0,0.1884765625,-1.0
24.0,16.0,0.3583984375,1.0
16.0,24.0,0.2880859375,-1.0
22.0,18.0,0.333984375,1.0
21.0,19.0,0.3564453125,1.0
21.0,19.0,0.1767578125,-1.0
21.0,19.0,0.19140625,1.0
22.0,18.0,0.16015625,1.0
16.0,24.0,0.1708984375,-1.0
19.5,20.5,0.49609375,-1.0
12.0,28.0,0.2626953125,-1.0
18.0,22.0,0.3505859375,1.0
16.0,24.0,0.1875,-1.0
19.0,21.0,0.30859375,-1.0
20.5,19.5,0.7939453125,1.0
28.0,12.0,0.37890625,1.0
16.0,24.0,0.3447265625,-1.0
12.0,28.0,0.1259765625,-1.0
19.0,21.0,0.328125,1.0
12.0,28.0,0.134765625,-1.0
20.5,19.5,0.271484375,-1.0
16.0,24.0,0.41015625,-1.0
24.0,16.0,0.2001953125,1.0
19.0,21.0,0.2470703125,-1.0
18.0,22.0,0.1845703125,-1.0
24.0,16.0,0.1630859375,1.0
19.0,21.0,0.1865234375,-1.0
21.0,19.0,0.267578125,1.0
22.0,18.0,0.2744140625,1.0
18.0,22.0,0.369140625,-1.0
24.0,16.0,0.2041015625,1.0
28.0,12.0,0.18359375,1.0
19.5,20.5,0.9189453125,-1.0
22.0,18.0,0.44140625,1.0
21.0,19.0,0.2861328125,1.0
19.0,21.0,0.1669921875,-1.0
16.0,24.0,0.291015625,-1.0
12.0,28.0,0.4033203125,-1.0
12.0,28.0,0.173828125,-1.0
21.0,19.0,0.703125,1.0
24.0,16.0,0.1904296875,1.0
22.0,18.0,0.296875,1.0
28.0,12.0,0.216796875,1.0
20.5,19.5,0.4150390625,-1.0
18.0,22.0,0.310546875,-1.0
12.0,28.0,0.1328125,-1.0
28.0,12.0,0.1708984375,1.0
21.0,19.0,0.1162109375,1.0
20.5,19.5,0.1826171875,-1.0
18.0,22.0,0.16015625,-1.0
22.0,18.0,0.4306640625,-1.0
12.0,28.0,0.1630859375,-1.0
19.0,21.0,0.2919921875,1.0
24.0,16.0,0.1484375,1.0
19.5,20.5,0.251953125,-1.0
28.0,12.0,0.17578125,1.0
19.5,20.5,0.1845703125,-1.0
12.0,28.0,0.5986328125,-1.0
16.0,24.0,0.1826171875,-1.0
28.0,12.0,0.255859375,1.0
20.5,19.5,0.111328125,-1.0
19.0,21.0,0.6015625,-1.0
12.0,28.0,0.17578125,-1.0
28.0,12.0,0.193359375,1.0
16.0,24.0,0.1552734375,-1.0
19.0,21.0,0.0927734375,1.0
28.0,12.0,0.2294921875,1.0
22.0,18.0,0.48828125,1.0
24.0,16.0,0.23046875,-1.0
18.0,22.0,0.142578125,-1.0
21.0,19.0,0.3740234375,-1.0
19.0,21.0,0.263671875,-1.0
19.5,20.5,0.54296875,-1.0
28.0,12.0,0.1357421875,1.0
16.0,24.0,0.1376953125,-1.0
12.0,28.0,0.1318359375,-1.0
28.0,12.0,0.1220703125,1.0
19.5,20.5,0.328125,-1.0
21.0,19.0,0.22265625,1.0
22.0,18.0,0.296875,1.0
21.0,19.0,0.2236328125,-1.0
20.5,19.5,0.1875,-1.0
28.0,12.0,0.3515625,1.0
19.5,20.5,0.5341796875,1.0
28.0,12.0,0.1875,1.0
18.0,22.0,0.3818359375,-1.0
12.0,28.0,0.224609375,-1.0
22.0,18.0,0.189453125,1.0
20.5,19.5,0.5712890625,-1.0
16.0,24.0,0.13671875,-1.0
18.0,22.0,0.154296875,-1.0
22.0,18.0,0.384765625,1.0
19.5,20.5,0.0712890625,1.0
12.0,28.0,0.1279296875,-1.0
24.0,16.0,0.5869140625,1.0
12.0,28.0,0.130859375,-1.0
16.0,24.0,0.5283203125,-1.0
24.0,16.0,0.1259765625,1.0
20.5,19.5,0.02734375,-1.0
19.5,20.5,0.2998046875,-1.0
18.0,22.0,0.1748046875,-1.0
28.0,12.0,0.208984375,1.0
24.0,16.0,0.1630859375,1.0
21.0,19.0,0.166015625,-1.0
12.0,28.0,0.1279296875,-1.0
12.0,28.0,0.46875,-1.0
24.0,16.0,0.296875,1.0
21.0,19.0,0.3232421875,1.0
18.0,22.0,0.1318359375,-1.0
19.0,21.0,0.0126953125,1.0
21.0,19.0,0.458984375,1.0
12.0,28.0,0.146484375,-1.0
16.0,24.0,0.380859375,-1.0
22.0,18.0,0.16796875,1.0
28.0,12.0,0.1279296875,1.0
18.0,22.0,0.373046875,-1.0
19.0,21.0,0.150390625,-1.0
24.0,16.0,0.12890625,1.0
19.5,20.5,0.2685546875,-1.0
20.5,19.5,0.3076171875,-1.0
24.0,16.0,0.388671875,1.0
18.0,22.0,0.1083984375,1.0
16.0,24.0,0.140625,-1.0
21.0,19.0,0.5087890625,-1.0
28.0,12.0,0.2490234375,1.0
20.5,19.5,0.314453125,1.0
21.0,19.0,0.24609375,1.0
19.5,20.5,0.1982421875,1.0
12.0,28.0,0.119140625,-1.0
22.0,18.0,0.1796875,1.0
19.0,21.0,0.015625,-1.0
20.5,19.5,0.123046875,-1.0
16.0,24.0,0.0205078125,-1.0
12.0,28.0,0.142578125,-1.0
16.0,24.0,0.1474609375,-1.0
22.0,18.0,0.2763671875,-1.0
20.5,19.5,0.3828125,1.0
24.0,16.0,0.142578125,1.0
24.0,16.0,0.7001953125,-1.0
12.0,28.0,0.1767578125,-1.0
28.0,12.0,0.208984375,1.0
19.0,21.0,0.1337890625,-1.0
20.5,19.5,0.306640625,1.0
19.5,20.5,0.359375,1.0
19.0,21.0,0.2421875,-1.0
21.0,19.0,0.3486328125,1.0
19.5,20.5,0.1650390625,-1.0
16.0,24.0,0.17578125,-1.0
20.5,19.5,0.154296875,-1.0
19.0,21.0,0.255859375,-1.0
18.0,22.0,0.1669921875,-1.0
20.5,19.5,0.1318359375,1.0
28.0,12.0,0.111328125,1.0
20.5,19.5,0.2001953125,-1.0
16.0,24.0,0.3095703125,-1.0
24.0,16.0,0.2705078125,1.0
28.0,12.0,0.2138671875,1.0
28.0,12.0,0.0517578125,1.0
19.0,21.0,0.4296875,-1.0
19.5,20.5,0.6748046875,1.0
16.0,24.0,0.14453125,-1.0
22.0,18.0,0.1865234375,1.0
19.5,20.5,0.2109375,-1.0
20.5,19.5,0.287109375,-1.0
22.0,18.0,0.1669921875,-1.0
24.0,16.0,0.171875,1.0
28.0,12.0,0.1123046875,1.0
12.0,28.0,0.1171875,-1.0
18.0,22.0,0.146484375,-1.0
18.0,22.0,0.28125,-1.0
24.0,16.0,0.205078125,1.0
20.5,19.5,0.3095703125,1.0
19.0,21.0,0.3583984375,-1.0
28.0,12.0,0.25,1.0
24.0,16.0,0.1279296875,1.0
16.0,24.0,0.154296875,-1.0
12.0,28.0,0.1376953125,-1.0
21.0,19.0,0.23828125,1.0
24.0,16.0,0.275390625,1.0
28.0,12.0,0.1044921875,1.0
16.0,24.0,0.123046875,-1.0
21.0,19.0,0.1943359375,-1.0
20.5,19.5,0.2333984375,1.0
21.0,19.0,0.07421875,1.0
28.0,12.0,0.1240234375,1.0
16.0,24.0,0.1923828125,-1.0
20.5,19.5,0.28125,-1.0
21.0,19.0,0.5439453125,1.0
24.0,16.0,0.2431640625,-1.0
12.0,28.0,0.1611328125,-1.0
19.0,21.0,0.201171875,-1.0
16.0,24.0,0.099609375,-1.0
21.0,19.0,0.1845703125,-1.0
24.0,16.0,0.25390625,1.0
19.5,20.5,0.1845703125,-1.0
21.0,19.0,0.16796875,1.0
18.0,22.0,0.142578125,-1.0
19.0,21.0,0.048828125,-1.0
28.0,12.0,0.1630859375,1.0
16.0,24.0,0.2138671875,-1.0
28.0,12.0,0.0947265625,1.0
20.5,19.5,0.3408203125,1.0
18.0,22.0,0.1328125,-1.0
21.0,19.0,0.2822265625,-1.0
24.0,16.0,0.294921875,1.0
20.5,19.5,0.2099609375,-1.0
21.0,19.0,0.21875,1.0
18.0,22.0,0.1982421875,-1.0
28.0,12.0,0.1689453125,1.0
18.0,22.0,0.7548828125,1.0
22.0,18.0,0.2451171875,1.0
16.0,24.0,0.3095703125,-1.0
12.0,28.0,0.181640625,-1.0
19.0,21.0,0.5048828125,1.0
16.0,24.0,0.119140625,-1.0
28.0,12.0,0.2099609375,1.0
16.0,24.0,0.29296875,-1.0
19.5,20.5,0.498046875,-1.0
16.0,24.0,0.1396484375,-1.0
24.0,16.0,0.3154296875,1.0
21.0,19.0,0.2158203125,1.0
22.0,18.0,0.1884765625,1.0
24.0,16.0,0.40625,1.0
21.0,19.0,0.771484375,1.0
19.5,20.5,0.8544921875,-1.0
16.0,24.0,0.3486328125,-1.0
19.0,21.0,0.337890625,-1.0
28.0,12.0,0.1328125,1.0
22.0,18.0,0.189453125,1.0
12.0,28.0,0.15234375,-1.0
16.0,24.0,0.1123046875,-1.0
21.0,19.0,0.2119140625,1.0
22.0,18.0,0.49609375,1.0
19.0,21.0,0.287109375,-1.0
